,timestamp,wind_speed,active_power
16267,2022-11-20 02:00:00,3.154456641281665,0.05622916886450406
17618,2023-01-15 23:00:00,3.155245827473171,0.09441271717072552
18686,2023-03-02 22:00:00,3.155446097781034,0.04160775419801756
20076,2023-05-03 19:00:00,3.155644134593877,0.03706934682373619
18546,2023-02-25 02:00:00,3.156919668463795,0.03100955215356057
11123,2022-01-22 06:00:00,3.15824,0.1044256200426601
8973,2021-08-19 15:00:00,3.15843,0.1047490313920047
7214,2021-05-18 12:00:00,3.15879,0.1125608241220986
20698,2023-06-04 00:00:00,3.158793813148719,0.07924889843713386
992,2020-08-14 07:00:00,3.15911,0.1112157755963476
3022,2020-11-16 14:00:00,3.15934,0.1025998204637314
13250,2022-06-27 15:00:00,3.16018499973617,0.06811099946232163
15788,2022-10-29 19:00:00,3.160196923296154,0.1179385504250369
18239,2023-02-11 18:00:00,3.160944530533899,0.044469255974559
12,2020-07-01 10:00:00,3.16116,0.07387321512339791
8257,2021-07-17 23:00:00,3.16153,0.09290670618592169
12812,2022-06-02 06:00:00,3.161870226155555,0.07156522561741188
2435,2020-10-22 09:00:00,3.16209,0.1079019213524773
13113,2022-06-17 09:00:00,3.162179063367347,0.05815212064207825
14013,2022-07-31 08:00:00,3.162365628173334,0.03280291251082627
6629,2021-04-23 21:00:00,3.16254,0.114971004779033
5190,2021-02-21 09:00:00,3.16276,0.1084012895643282
19449,2023-04-06 12:00:00,3.162926565521818,0.04991850199981674
21468,2023-07-21 21:00:00,3.163337142125715,0.0615135181033804
17558,2023-01-13 11:00:00,3.163780662147726,0.063276865012843
8899,2021-08-16 12:00:00,3.16427,0.1121996841945574
7406,2021-05-31 06:00:00,3.16441,0.08768731161269852
20261,2023-05-14 23:00:00,3.164826101193879,0.1262643277322417
18341,2023-02-16 08:00:00,3.16491936814138,0.03861607063774453
2632,2020-10-31 00:00:00,3.16505,0.1081594312551903
10156,2021-10-12 01:00:00,3.16552,0.06277046890213812
15298,2022-10-06 11:00:00,3.165829541891305,0.06313625998902897
14642,2022-08-30 14:00:00,3.166869344311668,0.05604457575745714
20969,2023-06-24 09:00:00,3.169266070999999,0.02837118729873291
10255,2021-10-24 23:00:00,3.16949,0.08011474113387727
713,2020-08-01 12:00:00,3.17019,0.1014399550030152
21872,2023-08-10 09:00:00,3.170285707426191,0.0780712447402617
818,2020-08-06 03:00:00,3.17053,0.1151275207147831
8974,2021-08-19 16:00:00,3.17117,0.1106650042561239
4295,2021-01-14 14:00:00,3.1717,0.1115350681052777
9322,2021-09-04 18:00:00,3.17191,0.06549977731438608
2072,2020-10-04 05:00:00,3.17214,0.126632924774962
6844,2021-05-03 00:00:00,3.17278,0.09520814945591394
8616,2021-08-04 12:00:00,3.17319,0.08234665837767319
10666,2021-11-13 07:00:00,3.17376,0.0889687652424501
19345,2023-04-01 23:00:00,3.174519990883333,0.02001042641242644
19453,2023-04-06 16:00:00,3.175279992318748,0.1422650291401053
15192,2022-10-01 23:00:00,3.175821021450848,0.05866312441699378
667,2020-07-30 14:00:00,3.17588,0.1138404654620678
14395,2022-08-18 05:00:00,3.176171017101724,0.06579584229317555
5184,2021-02-21 03:00:00,3.1796,0.09884590930997858
13651,2022-07-16 06:00:00,3.179710627870213,0.1471444220776958
2392,2020-10-20 14:00:00,3.17974,0.1294806910375302
15071,2022-09-26 10:00:00,3.179839981920369,0.02382620904133623
2886,2020-11-10 18:00:00,3.18022,0.09406690115387112
382,2020-07-17 23:00:00,3.1815,0.1202063804530644
18964,2023-03-15 05:00:00,3.182436038867924,0.07911970693532187
20426,2023-05-22 01:00:00,3.183092067409304,0.1308179755759204
8631,2021-08-05 05:00:00,3.18379,0.1221573927805931
1017,2020-08-15 08:00:00,3.186,0.09423050149513407
1957,2020-09-28 08:00:00,3.18672,0.1022281363047292
17094,2022-12-24 22:00:00,3.186813190825422,0.0896268241489597
2240,2020-10-14 05:00:00,3.1874,0.06959769401955593
5189,2021-02-21 08:00:00,3.18753,0.08265491239429253
13693,2022-07-18 00:00:00,3.187716348604545,0.04834386529012345
20162,2023-05-07 23:00:00,3.188407269386363,0.09249698037087359
14974,2022-09-21 19:00:00,3.188622183271111,0.04874630489931434
21243,2023-07-09 06:00:00,3.189030691639535,0.09146669267938978
20282,2023-05-15 20:00:00,3.189162649062222,0.01468542265869747
17699,2023-01-19 08:00:00,3.19068466745122,0.08846971426971541
14356,2022-08-16 14:00:00,3.191392000521665,0.03916454441578204
650,2020-07-29 21:00:00,3.19177,0.1019869370100575
11983,2022-03-01 15:00:00,3.19212,0.1026678637073786
31,2020-07-02 08:00:00,3.19228,0.1110777120656543
2028,2020-10-02 06:00:00,3.19261,0.1062393926075784
15370,2022-10-09 15:00:00,3.192628952956896,0.005569625774651271
