Month,Device,Place,BannerType,QueryType,TargetingType,Shows,Clicks,Cost,Conversions
8/1/2022,Mobile,Search,text,Competitor,Phrase,3,1,17,0
8/1/2022,Mobile,Search,text,Other,Phrase,239,47,591,2
8/1/2022,Desktop,Networks,text,none,Phrase,9851196,14220,171563,653
8/1/2022,Desktop,Networks,text,none,Retargeting,160645,525,5508,17
8/1/2022,Desktop,Search,text,Brand,Phrase,112998,34640,685998,2982
8/1/2022,Desktop,Search,text,Competitor,Phrase,1515,172,11201,23
8/1/2022,Desktop,Search,text,Other,Phrase,27011,4142,239702,465
8/1/2022,Mobile,Networks,text,none,Phrase,5424456,74865,766950,2652
8/1/2022,Mobile,Networks,text,none,Retargeting,371945,7260,63302,221
8/1/2022,Mobile,Search,text,Brand,Phrase,145640,52305,997090,9708
8/1/2022,Mobile,Search,text,Competitor,Phrase,2797,337,23325,54
8/1/2022,Mobile,Search,text,Other,Phrase,71980,9907,695017,1622
8/1/2022,Desktop,Networks,text,none,Phrase,1217074,7644,146345,264
8/1/2022,Desktop,Networks,text,none,Retargeting,233048,1026,36226,26
8/1/2022,Desktop,Search,text,Brand,Phrase,16220,6227,555892,1219
8/1/2022,Desktop,Search,text,Competitor,Autotargeting,0,0,0,0
8/1/2022,Desktop,Search,text,Competitor,Phrase,9562,767,77566,45
8/1/2022,Desktop,Search,text,Other,Phrase,98376,6702,1139782,556
8/1/2022,Mobile,Networks,text,none,Phrase,3411534,24851,361290,464
8/1/2022,Mobile,Networks,text,none,Retargeting,346729,4438,93708,57
8/1/2022,Mobile,Search,text,Brand,Phrase,37936,16967,884774,3763
8/1/2022,Mobile,Search,text,Competitor,Autotargeting,0,0,0,0
8/1/2022,Mobile,Search,text,Competitor,Phrase,27456,2357,215319,118
8/1/2022,Mobile,Search,text,Other,Autotargeting,0,0,0,0
8/1/2022,Mobile,Search,text,Other,Phrase,185889,13923,2289192,1455
8/1/2022,Desktop,Networks,cpm_banner,none,Phrase,0,0,0,0
8/1/2022,Desktop,Networks,cpm_banner,none,Retargeting,0,0,0,0
8/1/2022,Mobile,Networks,cpm_banner,none,Phrase,0,0,0,0
8/1/2022,Mobile,Networks,cpm_banner,none,Retargeting,0,0,0,0
8/1/2022,Desktop,Networks,cpm_banner,none,Retargeting,0,0,0,0
8/1/2022,Mobile,Networks,cpm_banner,none,Retargeting,0,0,0,0
8/1/2022,Desktop,Networks,cpm_banner,none,Retargeting,0,0,0,0
8/1/2022,Mobile,Networks,cpm_banner,none,Retargeting,0,0,0,0
8/1/2022,Desktop,Networks,cpm_banner,none,Retargeting,0,0,0,0
8/1/2022,Mobile,Networks,cpm_banner,none,Retargeting,0,0,0,0
8/1/2022,Desktop,Networks,cpm_banner,none,Retargeting,0,0,0,0
8/1/2022,Mobile,Networks,cpm_banner,none,Retargeting,0,0,0,0
9/1/2022,Desktop,Networks,image_ad,none,Phrase,5698,9,242,0
9/1/2022,Mobile,Networks,image_ad,none,Phrase,783,9,169,0
9/1/2022,Desktop,Networks,image_ad,none,Phrase,101,0,0,0
9/1/2022,Mobile,Networks,image_ad,none,Phrase,0,0,0,2
9/1/2022,Desktop,Networks,image_ad,none,Retargeting,160931,174,7371,10
9/1/2022,Mobile,Networks,image_ad,none,Retargeting,124715,549,7642,9
9/1/2022,Desktop,Networks,image_ad,none,Phrase,0,0,0,0
9/1/2022,Desktop,Networks,image_ad,none,Retargeting,0,0,0,0
9/1/2022,Mobile,Networks,image_ad,none,Phrase,0,0,0,0
9/1/2022,Mobile,Networks,image_ad,none,Retargeting,0,0,0,0
9/1/2022,Desktop,Networks,image_ad,none,Phrase,8137,8,70,0
9/1/2022,Mobile,Networks,image_ad,none,Phrase,30571,267,2475,5
9/1/2022,Desktop,Networks,image_ad,none,Phrase,7251,13,420,0
9/1/2022,Desktop,Networks,image_ad,none,Retargeting,37840,50,2602,4
9/1/2022,Mobile,Networks,image_ad,none,Phrase,15124,71,517,1
9/1/2022,Mobile,Networks,image_ad,none,Retargeting,11240,184,5143,4
9/1/2022,Desktop,Search,mcbanner,Competitor,Phrase,13079,177,7622,8
9/1/2022,Desktop,Search,mcbanner,Other,Phrase,9407,254,24170,2
9/1/2022,Mobile,Search,mcbanner,Competitor,Phrase,82,0,0,0
9/1/2022,Mobile,Search,mcbanner,Other,Phrase,60,3,617,0
9/1/2022,Desktop,Search,mcbanner,Competitor,Phrase,6715,46,8267,9
9/1/2022,Desktop,Search,mcbanner,Other,Phrase,69563,392,100359,90
9/1/2022,Mobile,Search,mcbanner,Competitor,Phrase,40,0,0,0
9/1/2022,Mobile,Search,mcbanner,Other,Phrase,313,1,104,0
9/1/2022,Desktop,Search,mcbanner,Brand,Phrase,694,7,2098,2
9/1/2022,Desktop,Search,mcbanner,Competitor,Phrase,407,2,424,0
9/1/2022,Desktop,Search,mcbanner,Other,Phrase,12477,87,31093,23
9/1/2022,Mobile,Search,mcbanner,Brand,Phrase,5,0,0,0
9/1/2022,Mobile,Search,mcbanner,Competitor,Phrase,6,0,0,0
9/1/2022,Mobile,Search,mcbanner,Other,Phrase,59,2,730,0
9/1/2022,Desktop,Networks,text,none,Autotargeting,128502,224,6560,6
9/1/2022,Desktop,Networks,text,none,Phrase,819054,962,27144,31
9/1/2022,Desktop,Networks,text,none,Retargeting,27040,16,1178,0
9/1/2022,Desktop,Search,text,Brand,Autotargeting,6,0,0,0
9/1/2022,Desktop,Search,text,Brand,Phrase,9773,4664,349616,259
9/1/2022,Desktop,Search,text,Competitor,Autotargeting,265,12,379,0
9/1/2022,Desktop,Search,text,Competitor,Phrase,55,12,1122,0
9/1/2022,Desktop,Search,text,Other,Autotargeting,4149,240,6884,0
9/1/2022,Desktop,Search,text,Other,Phrase,2689,351,41538,23
9/1/2022,Mobile,Networks,text,none,Autotargeting,32745,256,5284,1
9/1/2022,Mobile,Networks,text,none,Phrase,244874,2389,38798,21
9/1/2022,Mobile,Networks,text,none,Retargeting,7240,48,1485,0
9/1/2022,Mobile,Search,text,Brand,Autotargeting,23,0,0,0
9/1/2022,Mobile,Search,text,Brand,Phrase,23875,11972,531679,680
9/1/2022,Mobile,Search,text,Competitor,Autotargeting,961,49,1744,0
9/1/2022,Mobile,Search,text,Competitor,Phrase,95,8,698,0
9/1/2022,Mobile,Search,text,Other,Autotargeting,13153,659,20118,1
9/1/2022,Mobile,Search,text,Other,Phrase,4879,526,63116,34
9/1/2022,Desktop,Networks,text,none,Autotargeting,6054,35,334,1
9/1/2022,Desktop,Networks,text,none,Phrase,328637,830,18602,64
9/1/2022,Desktop,Networks,text,none,Retargeting,568057,822,14952,46
9/1/2022,Desktop,Search,text,Brand,Phrase,213048,43178,862368,2958
9/1/2022,Desktop,Search,text,Competitor,Autotargeting,142,22,519,3
9/1/2022,Desktop,Search,text,Competitor,Phrase,263,24,1623,7
9/1/2022,Desktop,Search,text,Other,Autotargeting,2870,272,6697,43
9/1/2022,Desktop,Search,text,Other,Phrase,5488,539,38409,87
9/1/2022,Mobile,Networks,text,none,Autotargeting,211,7,42,0
9/1/2022,Mobile,Networks,text,none,Phrase,208344,2257,36475,268
9/1/2022,Mobile,Networks,text,none,Retargeting,243200,3703,50176,234
9/1/2022,Mobile,Search,text,Brand,Phrase,196649,55251,936464,5695
9/1/2022,Mobile,Search,text,Competitor,Autotargeting,313,28,519,4
9/1/2022,Mobile,Search,text,Competitor,Phrase,971,55,2250,19
9/1/2022,Mobile,Search,text,Other,Autotargeting,6403,687,16430,105
9/1/2022,Mobile,Search,text,Other,Phrase,12746,971,59031,155
9/1/2022,Desktop,Networks,text,none,Phrase,41630024,50477,951853,781
9/1/2022,Desktop,Networks,text,none,Retargeting,1933467,2885,92027,74
9/1/2022,Desktop,Search,text,Brand,Autotargeting,49,6,71,0
9/1/2022,Desktop,Search,text,Brand,Phrase,90149,24756,433309,2439
9/1/2022,Desktop,Search,text,Competitor,Autotargeting,578,16,747,4
9/1/2022,Desktop,Search,text,Competitor,Phrase,97171,4327,346188,312
9/1/2022,Desktop,Search,text,Other,Autotargeting,4648,136,6705,7
9/1/2022,Desktop,Search,text,Other,Phrase,117487,11809,1192447,1021
9/1/2022,Mobile,Networks,text,none,Phrase,13936717,120985,1186667,999
9/1/2022,Mobile,Networks,text,none,Retargeting,1278661,9410,209723,214
9/1/2022,Mobile,Search,text,Brand,Autotargeting,55,2,15,0
9/1/2022,Mobile,Search,text,Brand,Phrase,94628,34246,588517,3955
9/1/2022,Mobile,Search,text,Competitor,Autotargeting,1019,36,1665,7
9/1/2022,Mobile,Search,text,Competitor,Phrase,275020,11527,889197,754
9/1/2022,Mobile,Search,text,Other,Autotargeting,7088,218,12525,26
9/1/2022,Mobile,Search,text,Other,Phrase,193179,18450,1956277,1486
9/1/2022,Desktop,Networks,text,none,Phrase,0,0,0,0
9/1/2022,Desktop,Networks,text,none,Retargeting,4061698,2395,88813,97
9/1/2022,Desktop,Search,text,Brand,Phrase,28847,5431,159376,392
9/1/2022,Desktop,Search,text,Competitor,Phrase,64352,1528,128344,161
9/1/2022,Desktop,Search,text,Other,Phrase,56275,3072,274792,408
9/1/2022,Mobile,Networks,text,none,Retargeting,381563,3569,78466,149
9/1/2022,Mobile,Search,text,Brand,Phrase,20802,4983,133368,609
9/1/2022,Mobile,Search,text,Competitor,Phrase,103024,3649,395526,555
9/1/2022,Mobile,Search,text,Other,Phrase,103406,5081,698237,1071
9/1/2022,Desktop,Networks,text,none,Phrase,0,0,0,0
9/1/2022,Desktop,Networks,text,none,Retargeting,0,0,0,0
9/1/2022,Desktop,Search,text,Brand,Phrase,70046,10216,496349,970
9/1/2022,Desktop,Search,text,Competitor,Phrase,2643,120,6608,4
9/1/2022,Desktop,Search,text,Other,Phrase,22646,3393,187974,333
9/1/2022,Mobile,Networks,text,none,Phrase,0,0,0,0
9/1/2022,Mobile,Networks,text,none,Retargeting,0,0,0,0
9/1/2022,Mobile,Search,text,Brand,Phrase,54221,14122,411329,1815
9/1/2022,Mobile,Search,text,Competitor,Phrase,3745,242,20264,17
9/1/2022,Mobile,Search,text,Other,Phrase,12612,2506,88112,333
9/1/2022,Desktop,Networks,text,none,Phrase,8731650,13414,403304,626
9/1/2022,Desktop,Networks,text,none,Retargeting,594695,805,23035,36
9/1/2022,Desktop,Search,text,Brand,Phrase,59934,13382,690860,2480
9/1/2022,Desktop,Search,text,Competitor,Phrase,14532,399,30020,55
9/1/2022,Desktop,Search,text,Other,Phrase,59674,3068,298910,518
9/1/2022,Mobile,Networks,text,none,Phrase,4767709,46444,778045,873
9/1/2022,Mobile,Networks,text,none,Retargeting,373063,4514,76984,157
9/1/2022,Mobile,Search,text,Brand,Phrase,91385,29553,1862875,5640
9/1/2022,Mobile,Search,text,Competitor,Phrase,47032,1355,108705,212
9/1/2022,Mobile,Search,text,Other,Phrase,126056,6107,626228,877
9/1/2022,Desktop,Networks,text,none,Autotargeting,0,0,0,0
9/1/2022,Desktop,Networks,text,none,Phrase,0,0,0,0
9/1/2022,Desktop,Networks,text,none,Retargeting,0,0,0,0
9/1/2022,Desktop,Search,text,Brand,Phrase,38743,16661,555911,710
9/1/2022,Desktop,Search,text,Competitor,Phrase,3239,577,21494,8
9/1/2022,Desktop,Search,text,Other,Phrase,3634,579,27102,23
9/1/2022,Mobile,Networks,text,none,Phrase,0,0,0,0
9/1/2022,Mobile,Networks,text,none,Retargeting,0,0,0,0
9/1/2022,Mobile,Search,text,Brand,Phrase,63491,26132,285272,53
9/1/2022,Mobile,Search,text,Competitor,Phrase,2542,266,5290,2
9/1/2022,Mobile,Search,text,Other,Phrase,965,117,3430,0
9/1/2022,Desktop,Networks,text,none,Phrase,3040607,4620,56287,203
9/1/2022,Desktop,Search,text,Brand,Phrase,36508,10611,203908,888
9/1/2022,Desktop,Search,text,Competitor,Phrase,381,32,1964,4
9/1/2022,Desktop,Search,text,Other,Phrase,8186,1187,75964,123
9/1/2022,Mobile,Networks,text,none,Phrase,1594491,25913,266548,847
9/1/2022,Mobile,Networks,text,none,Retargeting,131173,2419,21065,83
9/1/2022,Mobile,Search,text,Brand,Phrase,43289,15229,291366,2903
9/1/2022,Mobile,Search,text,Competitor,Phrase,885,99,7563,19
9/1/2022,Mobile,Search,text,Other,Phrase,25815,3330,269175,602
9/1/2022,Desktop,Networks,text,none,Phrase,254442,1924,35852,65
9/1/2022,Desktop,Networks,text,none,Retargeting,88867,329,13077,8
9/1/2022,Desktop,Search,text,Brand,Phrase,5003,1964,184618,345
9/1/2022,Desktop,Search,text,Competitor,Phrase,5406,477,32211,12
9/1/2022,Desktop,Search,text,Other,Phrase,35285,2315,258219,96
9/1/2022,Mobile,Networks,text,none,Phrase,359830,4123,56297,73
9/1/2022,Mobile,Networks,text,none,Retargeting,106396,1323,29322,16
9/1/2022,Mobile,Search,text,Brand,Phrase,11446,5073,296814,1134
9/1/2022,Mobile,Search,text,Competitor,Phrase,20188,1863,102484,28
9/1/2022,Mobile,Search,text,Other,Phrase,84641,5396,556916,152
9/1/2022,Mobile,Networks,cpm_banner,none,Retargeting,0,0,0,0
9/1/2022,Desktop,Networks,cpm_banner,none,Retargeting,0,0,0,0
9/1/2022,Mobile,Networks,cpm_banner,none,Retargeting,0,0,0,0
9/1/2022,Desktop,Networks,cpm_banner,none,Retargeting,0,0,0,0
9/1/2022,Mobile,Networks,cpm_banner,none,Retargeting,0,0,0,0
9/1/2022,Desktop,Networks,cpm_banner,none,Retargeting,0,0,0,0
9/1/2022,Mobile,Networks,cpm_banner,none,Retargeting,0,0,0,0
9/1/2022,Desktop,Networks,cpm_banner,none,Retargeting,0,0,0,0
9/1/2022,Mobile,Networks,cpm_banner,none,Retargeting,0,0,0,0
4/1/2021,Mobile,Networks,cpc_video,none,Phrase,0,0,0,0
4/1/2021,Desktop,Networks,cpc_video,none,Phrase,0,0,0,2
4/1/2021,Desktop,Networks,cpc_video,none,Retargeting,22478,277,11373,1
4/1/2021,Mobile,Networks,cpc_video,none,Phrase,0,0,0,1
4/1/2021,Mobile,Networks,cpc_video,none,Retargeting,3355,105,1420,1
4/1/2021,Desktop,Networks,image_ad,none,Phrase,0,0,0,0
4/1/2021,Mobile,Networks,image_ad,none,Phrase,0,0,0,0
4/1/2021,Mobile,Networks,image_ad,none,Retargeting,0,0,0,0
4/1/2021,Desktop,Networks,image_ad,none,Retargeting,0,0,0,0
4/1/2021,Mobile,Networks,image_ad,none,Phrase,0,0,0,0
4/1/2021,Desktop,Networks,image_ad,none,Retargeting,127597,248,11668,7
4/1/2021,Mobile,Networks,image_ad,none,Retargeting,179978,1912,56337,25
4/1/2021,Desktop,Networks,image_ad,none,Phrase,7183912,4906,187282,117
4/1/2021,Desktop,Networks,image_ad,none,Retargeting,961916,1124,61355,26
4/1/2021,Mobile,Networks,image_ad,none,Phrase,1146616,27145,223347,173
4/1/2021,Mobile,Networks,image_ad,none,Retargeting,493212,7171,131571,72
4/1/2021,Desktop,Search,mcbanner,Brand,Phrase,51182,119,30842,21
4/1/2021,Desktop,Search,mcbanner,Other,Phrase,8,0,0,0
4/1/2021,Mobile,Search,mcbanner,Brand,Phrase,300,0,0,0
4/1/2021,Desktop,Search,mcbanner,Brand,Phrase,209,1,28,0
4/1/2021,Desktop,Search,mcbanner,Competitor,Phrase,2184,6,336,0
4/1/2021,Desktop,Search,mcbanner,Other,Phrase,32,0,0,0
4/1/2021,Mobile,Search,mcbanner,Brand,Phrase,2,0,0,0
4/1/2021,Mobile,Search,mcbanner,Competitor,Phrase,31,0,0,0
4/1/2021,Desktop,Search,mcbanner,Brand,Phrase,26749,364,52738,116
4/1/2021,Desktop,Search,mcbanner,Competitor,Phrase,356601,1124,310388,217
4/1/2021,Desktop,Search,mcbanner,Other,Phrase,221610,1276,244271,352
4/1/2021,Mobile,Search,mcbanner,Brand,Phrase,335,5,764,0
4/1/2021,Mobile,Search,mcbanner,Competitor,Phrase,3742,10,2816,3
4/1/2021,Mobile,Search,mcbanner,Other,Phrase,2511,6,1230,1
4/1/2021,Desktop,Networks,text,none,Phrase,0,0,0,2
4/1/2021,Desktop,Networks,text,none,Retargeting,0,0,0,0
4/1/2021,Desktop,Search,text,Brand,Phrase,497758,52969,3265265,8138
4/1/2021,Desktop,Search,text,Competitor,Phrase,141,1,124,0
4/1/2021,Desktop,Search,text,Other,Phrase,2321,120,9576,22
4/1/2021,Mobile,Networks,text,none,Phrase,0,0,0,3
4/1/2021,Mobile,Networks,text,none,Retargeting,0,0,0,0
4/1/2021,Mobile,Search,text,Brand,Phrase,339995,63495,4382575,12180
4/1/2021,Mobile,Search,text,Competitor,Phrase,168,1,75,1
4/1/2021,Mobile,Search,text,Other,Phrase,1234,123,16029,24
4/1/2021,Desktop,Networks,text,none,Phrase,827393,1501,17860,25
4/1/2021,Desktop,Networks,text,none,Retargeting,0,0,0,0
4/1/2021,Desktop,Search,text,Brand,Phrase,17145,8455,162297,1310
4/1/2021,Desktop,Search,text,Competitor,Phrase,33810,1294,67915,173
4/1/2021,Desktop,Search,text,Other,Phrase,54503,4165,240756,520
4/1/2021,Mobile,Networks,text,none,Phrase,892695,10017,87499,210
4/1/2021,Mobile,Networks,text,none,Retargeting,0,0,0,0
4/1/2021,Mobile,Search,text,Brand,Phrase,31541,14568,307559,1968
4/1/2021,Mobile,Search,text,Competitor,Phrase,67701,2204,104501,248
4/1/2021,Mobile,Search,text,Other,Phrase,102314,8070,435142,919
4/1/2021,Desktop,Networks,text,none,Phrase,0,0,0,0
4/1/2021,Desktop,Networks,text,none,Retargeting,34289,49,1533,3
4/1/2021,Desktop,Search,text,Brand,Phrase,1410,265,12832,42
4/1/2021,Desktop,Search,text,Competitor,Phrase,27215,790,76230,90
4/1/2021,Desktop,Search,text,Other,Phrase,17902,1046,136110,244
4/1/2021,Mobile,Networks,text,none,Phrase,0,0,0,0
4/1/2021,Mobile,Networks,text,none,Retargeting,14798,116,2597,2
4/1/2021,Mobile,Search,text,Brand,Phrase,2303,428,23465,88
4/1/2021,Mobile,Search,text,Competitor,Phrase,62939,1936,207446,307
4/1/2021,Mobile,Search,text,Other,Phrase,46458,2132,318154,485
4/1/2021,Desktop,Search,text,Brand,Phrase,0,0,0,0
4/1/2021,Desktop,Networks,text,none,Phrase,179885153,262683,11576083,5250
4/1/2021,Desktop,Networks,text,none,Retargeting,10696302,14842,1086389,451
4/1/2021,Desktop,Search,text,Brand,Phrase,678381,128193,6849879,11172
4/1/2021,Desktop,Search,text,Competitor,Phrase,1606508,24600,4102160,1959
4/1/2021,Desktop,Search,text,Other,Phrase,1548608,49037,7266205,5191
4/1/2021,Mobile,Networks,text,none,Phrase,56084815,536795,6106576,2907
4/1/2021,Mobile,Networks,text,none,Retargeting,4240112,31657,952241,433
4/1/2021,Mobile,Search,text,Brand,Phrase,500109,112916,5800761,15968
4/1/2021,Mobile,Search,text,Competitor,Phrase,1775953,38884,7182067,3558
4/1/2021,Mobile,Search,text,Other,Phrase,2533793,71801,12079541,9358
4/1/2021,Desktop,Networks,cpm_banner,none,Retargeting,0,0,0,0
4/1/2021,Desktop,Networks,cpm_banner,none,Phrase,0,0,0,0
4/1/2021,Desktop,Networks,cpm_banner,none,Retargeting,8092345,2994,169047,33
4/1/2021,Mobile,Networks,cpm_banner,none,Phrase,0,0,0,0
4/1/2021,Mobile,Networks,cpm_banner,none,Retargeting,3583791,14328,82093,20
5/1/2021,Desktop,Networks,cpc_video,none,Phrase,0,0,0,0
5/1/2021,Desktop,Networks,cpc_video,none,Retargeting,0,0,0,0
5/1/2021,Mobile,Networks,image_ad,none,Phrase,0,0,0,0
5/1/2021,Mobile,Networks,image_ad,none,Phrase,0,0,0,0
5/1/2021,Desktop,Networks,image_ad,none,Phrase,9151,16,375,0
5/1/2021,Desktop,Networks,image_ad,none,Retargeting,80089,155,7686,8
5/1/2021,Mobile,Networks,image_ad,none,Phrase,25415,306,8091,13
5/1/2021,Mobile,Networks,image_ad,none,Retargeting,125494,1389,42214,24
5/1/2021,Desktop,Networks,image_ad,none,Phrase,12588075,9988,402542,101
5/1/2021,Desktop,Networks,image_ad,none,Retargeting,1223702,1650,96079,31
5/1/2021,Mobile,Networks,image_ad,none,Phrase,3862662,98435,773358,267
5/1/2021,Mobile,Networks,image_ad,none,Retargeting,1088780,17388,261736,124
5/1/2021,Desktop,Search,mcbanner,Brand,Phrase,117678,329,73059,63
5/1/2021,Desktop,Search,mcbanner,Other,Phrase,14,0,0,0
5/1/2021,Mobile,Search,mcbanner,Brand,Phrase,773,6,1270,2
5/1/2021,Desktop,Search,mcbanner,Brand,Phrase,41,0,0,0
5/1/2021,Desktop,Search,mcbanner,Competitor,Phrase,745,4,207,1
5/1/2021,Desktop,Search,mcbanner,Other,Phrase,10,0,0,0
5/1/2021,Mobile,Search,mcbanner,Competitor,Phrase,8,0,0,0
5/1/2021,Mobile,Search,mcbanner,Other,Phrase,1,0,0,0
5/1/2021,Desktop,Search,mcbanner,Brand,Phrase,27115,402,58134,130
5/1/2021,Desktop,Search,mcbanner,Competitor,Phrase,247789,706,199189,136
5/1/2021,Desktop,Search,mcbanner,Other,Phrase,171525,798,135111,195
5/1/2021,Mobile,Search,mcbanner,Brand,Phrase,302,4,642,0
5/1/2021,Mobile,Search,mcbanner,Competitor,Phrase,2589,7,2111,1
5/1/2021,Mobile,Search,mcbanner,Other,Phrase,1835,7,569,1
5/1/2021,Desktop,Networks,text,none,Phrase,0,0,0,0
5/1/2021,Desktop,Search,text,Brand,Phrase,469512,54158,3543602,9617
5/1/2021,Desktop,Search,text,Competitor,Phrase,237,4,428,0
5/1/2021,Desktop,Search,text,Other,Phrase,2551,121,11914,23
5/1/2021,Mobile,Networks,text,none,Phrase,0,0,0,0
5/1/2021,Mobile,Networks,text,none,Retargeting,0,0,0,0
5/1/2021,Mobile,Search,text,Brand,Phrase,379033,81935,5293232,17006
5/1/2021,Mobile,Search,text,Competitor,Phrase,235,2,282,0
5/1/2021,Mobile,Search,text,Other,Phrase,1358,121,15213,22
5/1/2021,Desktop,Networks,text,none,Phrase,7839391,12403,154672,369
5/1/2021,Desktop,Networks,text,none,Retargeting,0,0,0,0
5/1/2021,Desktop,Search,text,Brand,Phrase,16117,7287,162920,493
5/1/2021,Desktop,Search,text,Competitor,Phrase,4647,173,9171,8
5/1/2021,Desktop,Search,text,Other,Phrase,45906,3603,211015,238
5/1/2021,Mobile,Networks,text,none,Phrase,2205149,22303,206924,811
5/1/2021,Mobile,Networks,text,none,Retargeting,0,0,0,0
5/1/2021,Mobile,Search,text,Brand,Phrase,32042,13326,332330,1027
5/1/2021,Mobile,Search,text,Competitor,Phrase,6663,280,14429,21
5/1/2021,Mobile,Search,text,Other,Phrase,89239,6820,377930,573
5/1/2021,Desktop,Networks,text,none,Phrase,84224,60,2275,3
5/1/2021,Desktop,Networks,text,none,Retargeting,168699,223,11805,4
5/1/2021,Desktop,Search,text,Brand,Phrase,1550,211,10479,37
5/1/2021,Desktop,Search,text,Competitor,Phrase,23806,625,76984,74
5/1/2021,Desktop,Search,text,Other,Phrase,14284,979,161415,252
5/1/2021,Mobile,Networks,text,none,Phrase,10534,89,2365,2
5/1/2021,Mobile,Networks,text,none,Retargeting,112696,1000,37100,18
5/1/2021,Mobile,Search,text,Brand,Phrase,1948,329,16280,79
5/1/2021,Mobile,Search,text,Competitor,Phrase,57954,1569,226174,229
5/1/2021,Mobile,Search,text,Other,Phrase,24731,1854,366104,535
5/1/2021,Desktop,Search,text,Brand,Phrase,464,108,5024,0
5/1/2021,Desktop,Search,text,Competitor,Phrase,7586,209,11463,0
5/1/2021,Desktop,Search,text,Other,Phrase,6774,517,36157,0
5/1/2021,Mobile,Search,text,Brand,Phrase,550,129,5598,0
5/1/2021,Mobile,Search,text,Competitor,Phrase,18893,301,18144,0
5/1/2021,Mobile,Search,text,Other,Phrase,10638,720,57651,0
5/1/2021,Desktop,Search,text,Brand,Phrase,0,0,0,0
5/1/2021,Desktop,Networks,text,none,Phrase,583150600,532070,33988308,7490
5/1/2021,Desktop,Networks,text,none,Retargeting,14850129,24673,1778816,663
5/1/2021,Desktop,Search,text,Brand,Phrase,581991,111854,6307193,10147
5/1/2021,Desktop,Search,text,Competitor,Phrase,1267291,21534,3816679,1744
